"Wilson Jones Elliptical Ring 3 1/2  Capacity Binders, 800 sheets",Frank Olsen,31237,42.8,Binders and Binder Accessories
T61,Brooke Gillingham,32192,45.99,Telephones and Communication
Eldon Cleatmat® Chair Mats for Medium Pile Carpets,Frank Olsen,33568,55.5,Office Furnishings
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Frank Olsen,33568,15.51,Storage & Organization
Xerox 213,Brooke Gillingham,33634,6.48,Paper
Xerox 1988,Catherine Glotzbach,33925,30.98,Paper
Xerox 1892,Sonia Cooley,34338,38.76,Paper
"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Frank Olsen,34374,8.33,Computer Peripherals
i1000plus,Valerie Takahito,34565,125.99,Telephones and Communication
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Catherine Glotzbach,34948,68.81,Appliances
Hon 4-Shelf Metal Bookcases,Rick Wilson,35652,100.98,Bookcases
Newell 35,Alex Russell,36038,3.28,Pens & Art Supplies
Canon MP41DH Printing Calculator,Brooke Gillingham,36934,150.98,Office Machines
"Wirebound Message Book, 4 per Page",Brooke Gillingham,36934,5.43,Paper
"Bevis Round Conference Table Top, X-Base",Brooke Gillingham,36934,179.29,Tables
1.7 Cubic Foot Compact  Cube  Office Refrigerators,Rick Wilson,37440,208.16,Appliances
StarTAC 3000,Adam Shillingsburg,37542,125.99,Telephones and Communication
GBC VeloBinder Strips,Erica Hackney,38146,7.68,Binders and Binder Accessories
Avery 493,Sibella Parks,38178,4.91,Labels
"Master Giant Foot® Doorstop, Safety Yellow",Tom Boeckenhauer,38279,7.59,Office Furnishings
Newell 35,Trudy Bell,38787,3.28,Pens & Art Supplies
KI Conference Tables,Alyssa Crouse,38791,70.89,Tables
"Imation 3.5 , DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",Valerie Takahito,38817,4.98,Computer Peripherals
Acco Recycled 2  Capacity Laser Printer Hanging Data Binders,Trudy Bell,38887,14.45,Binders and Binder Accessories
DIXON Ticonderoga® Erasable Checking Pencils,Trudy Bell,38887,5.58,Pens & Art Supplies
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Alyssa Crouse,38914,10.64,Office Furnishings
Hunt Boston® Vacuum Mount KS Pencil Sharpener,Adam Shillingsburg,39072,34.99,Pens & Art Supplies
Avery 504,Valerie Takahito,39652,2.88,Labels
T28 WORLD,Valerie Takahito,39652,195.99,Telephones and Communication
Canon P1-DHIII Palm Printing Calculator,Adam Shillingsburg,39750,17.98,Office Machines
Storex DuraTech Recycled Plastic Frosted Binders,Adam Shillingsburg,40006,4.24,Binders and Binder Accessories
Newell 338,Adam Shillingsburg,40006,2.94,Pens & Art Supplies
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Cassandra Brandow,40770,11.33,Appliances
"Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Jenna Caffey,40933,2.52,Pens & Art Supplies
"Acco Pressboard Covers with Storage Hooks, 14 7/8  x 11 , Executive Red",Catherine Glotzbach,42370,3.81,Binders and Binder Accessories
Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Becky Pak,42436,400.97,Office Machines
Iris Project Case,Sonia Cooley,42855,7.98,Storage & Organization
"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Tom Boeckenhauer,43686,83.1,Computer Peripherals
StarTAC 7797,Alex Russell,44295,115.99,Telephones and Communication
Xerox 220,Sonia Cooley,44869,6.48,Paper
Hon iLevel™ Computer Training Table,Sonia Cooley,45511,31.76,Tables
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Ken Lonsdale,46053,60.22,Appliances
Novimex High-Tech Fabric Mesh Task Chair,Adam Shillingsburg,46469,70.98,Chairs & Chairmats
Staples Copy Paper (20Lb. and 84 Bright),Adam Shillingsburg,46469,4.98,Paper
Belkin ErgoBoard™ Keyboard,Ken Lonsdale,47207,30.98,Computer Peripherals
Eldon Advantage® Foldable Chair Mats for Low Pile Carpets,Cassandra Brandow,48801,54.2,Office Furnishings
Talkabout T8367,Claire Good,49954,65.99,Telephones and Communication
"24 Capacity Maxi Data Binder Racks, Pearl",Alejandro Ballentine,50563,210.55,Storage & Organization
Timeport L7089,Alejandro Ballentine,50563,125.99,Telephones and Communication
Acme® Box Cutter Scissors,Trudy Bell,50882,10.23,"Scissors, Rulers and Trimmers"
Polycom ViewStation™ ISDN Videoconferencing Unit,Adrian Barton,51553,6783.02,Office Machines
"Wirebound Message Books, Four 2 3/4  x 5  Forms per Page, 600 Sets per Book",Adrian Barton,51553,9.27,Paper
Xerox 1968,Adrian Barton,51553,6.68,Paper
Xerox 1978,Adrian Barton,51553,5.78,Paper
Wilson Jones Turn Tabs Binder Tool for Ring Binders,Adam Shillingsburg,52199,4.82,Binders and Binder Accessories
Xerox 1904,Ken Lonsdale,52293,6.48,Paper
Newell 337,Catherine Glotzbach,52839,3.28,Pens & Art Supplies
Accessory28,Catherine Glotzbach,52839,55.99,Telephones and Communication
Belkin F9M820V08 8 Outlet Surge,Jenna Caffey,53443,42.98,Appliances
Avery 51,Jenna Caffey,53443,6.3,Labels
"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Jenna Caffey,53443,6.47,Pens & Art Supplies
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11 , Case",Sibella Parks,53767,30.98,Paper
Xerox 1982,Cassandra Brandow,54787,22.84,Paper
Lumber Crayons,Alejandro Ballentine,55011,9.85,Pens & Art Supplies
Prang Colored Pencils,Alejandro Ballentine,55011,2.94,Pens & Art Supplies
KI Conference Tables,Becky Pak,55490,70.89,Tables
Staples Standard Envelopes,Becky Pak,56069,5.68,Envelopes
"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Claire Good,56163,37.94,Paper
"Memorex Slim 80 Minute CD-R, 10/Pack",Claire Good,56929,9.78,Computer Peripherals
"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Sibella Parks,57378,29.89,Computer Peripherals
Newell 337,Sibella Parks,57378,3.28,Pens & Art Supplies
Fuji Slim Jewel Case CD-R,Alex Russell,58914,2.12,Computer Peripherals
Newell 326,Alex Russell,58914,1.76,Pens & Art Supplies
Xerox 195,Jenna Caffey,59586,6.68,Paper
Bevis 36 x 72 Conference Tables,Cari Sayre,359,124.49,Tables
Xerox 1976,Alice McCarthy,832,6.48,Paper
Deluxe Rollaway Locking File with Drawer,Frank Merwin,1383,415.88,Storage & Organization
Lexmark 4227 Plus Dot Matrix Printer,Cari Sayre,2433,2036.48,Office Machines
Computer Printout Paper with Letter-Trim Perforations,Alice McCarthy,2659,18.97,Paper
Accessory39,Annie Thurman,3172,20.99,Telephones and Communication
Coloredge Poster Frame,Bruce Money,4199,14.2,Office Furnishings
Accessory8,Kelly Williams,5347,85.99,Telephones and Communication
Bell Sonecor JB700 Caller ID,Kelly Williams,5347,7.99,Telephones and Communication
i470,Kelly Williams,5347,205.99,Telephones and Communication
"Fellowes Twister Kit, Gray/Clear, 3/pkg",Daniel Lacy,5764,8.04,Binders and Binder Accessories
*Staples* Highlighting Markers,Annie Thurman,5860,4.84,Pens & Art Supplies
Executive Impressions 14 ,Annie Thurman,6117,22.23,Office Furnishings
Holmes HEPA Air Purifier,Georgia Rosenberg,7077,21.78,Appliances
Avery 501,Cari Sayre,7142,3.69,Labels
Dixon Ticonderoga Core-Lock Colored Pencils,Craig Carroll,7398,9.11,Pens & Art Supplies
Space Solutions Commercial Steel Shelving,Craig Carroll,7398,64.65,Storage & Organization
Eldon Pizzaz™ Desk Accessories,Georgia Rosenberg,7431,2.23,Office Furnishings
GBC Recycled Grain Textured Covers,Craig Carroll,8005,34.54,Binders and Binder Accessories
Xerox 1922,Cari Sayre,8165,4.98,Paper
"Eureka Recycled Copy Paper 8 1/2  x 11 , Ream",Georgia Rosenberg,8902,6.48,Paper
"Eureka Sanitaire ® Multi-Pro Heavy-Duty Upright, Disposable Bags",Daniel Lacy,9187,4.37,Appliances
CF 688,Daniel Lacy,9187,155.99,Telephones and Communication
Microsoft Natural Multimedia Keyboard,Craig Leslie,9219,50.98,Computer Peripherals
Xerox 23,Craig Leslie,9219,6.48,Paper
"Telephone Message Books with Fax/Mobile Section, 5 1/2  x 3 3/16 ",Emily Grady,9573,6.35,Paper
36X48 HARDFLOOR CHAIRMAT,Larry Tron,9762,20.98,Office Furnishings
Avery 494,Emily Grady,10663,2.61,Labels
2160,Alice McCarthy,10917,115.99,Telephones and Communication
Imation DVD-RAM discs,Brian DeCherney,11648,35.41,Computer Peripherals
Rogers® Profile Extra Capacity Storage Tub,Brian DeCherney,11648,16.74,Storage & Organization
Panasonic KX-P2130 Dot Matrix Printer,Ann Steele,11972,213.45,Office Machines
Xerox 1908,Annie Thurman,12641,55.98,Paper
Xerox 1935,Annie Thurman,12641,26.38,Paper
"Dual Level, Single-Width Filing Carts",Annie Thurman,12641,155.06,Storage & Organization
Avery White Multi-Purpose Labels,Annie Thurman,14018,4.98,Labels
StarTAC 6500,Cari Sayre,14916,125.99,Telephones and Communication
Astroparche® Fine Business Paper,Cari Sayre,15300,5.28,Paper
U.S. Robotics 56K Internet Call Modem,Larry Tron,15425,99.99,Computer Peripherals
Fiskars® Softgrip Scissors,Frank Merwin,16390,10.98,"Scissors, Rulers and Trimmers"
"Premier Elliptical Ring Binder, Black",Alice McCarthy,16805,30.44,Binders and Binder Accessories
Xerox 1994,Alice McCarthy,16805,6.48,Paper
"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Cari Sayre,17155,6.88,Paper
Fellowes Neat Ideas® Storage Cubes,Cari Sayre,17155,32.48,Storage & Organization
Belkin ErgoBoard™ Keyboard,Larry Tron,18496,30.98,Computer Peripherals
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Larry Tron,18496,40.99,Paper
Ibico Hi-Tech Manual Binding System,Emily Grady,18688,304.99,Binders and Binder Accessories
Avery 498,Emily Grady,18688,2.89,Labels
i1000plus,Emily Grady,18688,125.99,Telephones and Communication
Wilson Jones® Four-Pocket Poly Binders,Ann Steele,19140,6.54,Binders and Binder Accessories
Acco® Hot Clips™ Clips to Go,Ann Steele,19140,3.29,Rubber Bands
3390,Frank Merwin,19175,65.99,Telephones and Communication
Avery 51,Alice McCarthy,19457,6.3,Labels
6185,Alice McCarthy,19457,205.99,Telephones and Communication
Tenex B1-RE Series Chair Mats for Low Pile Carpets,Harold Pawlan,19745,45.98,Office Furnishings
Gyration Ultra Professional Cordless Optical Suite,Harold Pawlan,19745,300.97,Computer Peripherals
"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Harold Pawlan,19745,29.89,Computer Peripherals
Park Ridge™ Embossed Executive Business Envelopes,Harold Pawlan,19745,15.57,Envelopes
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Frank Merwin,20741,43.98,Pens & Art Supplies
"TDK 4.7GB DVD-R Spindle, 15/Pack",Emily Grady,23746,40.97,Computer Peripherals
"Angle-D Binders with Locking Rings, Label Holders",Annie Thurman,24705,7.3,Binders and Binder Accessories
"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Annie Thurman,24705,29.89,Computer Peripherals
O'Sullivan 5-Shelf Heavy-Duty Bookcases,Anthony Jacobs,25028,81.94,Bookcases
"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",Anthony Jacobs,25028,37.94,Paper
Accessory9,Emily Grady,25063,35.99,Telephones and Communication
Xerox 1993,Katrina Edelman,25412,6.48,Paper
Sanford Pocket Accent® Highlighters,Larry Tron,26627,1.6,Pens & Art Supplies
Barricks 18  x 48  Non-Folding Utility Table with Bottom Storage Shelf,Bruce Money,26947,100.8,Tables
"Bush Westfield Collection Bookcases, Fully Assembled",Cari Sayre,27138,100.98,Bookcases
V 3600 Series,Cari Sayre,27138,65.99,Telephones and Communication
Xerox 1923,Bruce Money,27939,6.68,Paper
Wilson Jones Suede Grain Vinyl Binders,Annie Thurman,28544,2.78,Binders and Binder Accessories
"Fellowes Internet Keyboard, Platinum",Brian DeCherney,30343,30.42,Computer Peripherals
Avery 478,Brian DeCherney,30343,4.91,Labels
"Angle-D Binders with Locking Rings, Label Holders",Emily Grady,30403,7.3,Binders and Binder Accessories
Fellowes Super Stor/Drawer® Files,Emily Grady,30403,161.55,Storage & Organization
Bush Mission Pointe Library,Harold Pawlan,31844,150.98,Bookcases
"Array® Parchment Paper, Assorted Colors",Ann Steele,32449,7.28,Paper
Bush Advantage Collection® Racetrack Conference Table,Ann Steele,32449,424.21,Tables
5125,Ann Steele,32449,200.99,Telephones and Communication
Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Larry Tron,32800,355.98,Chairs & Chairmats
Southworth 25% Cotton Premium Laser Paper and Envelopes,Larry Tron,32800,19.98,Paper
Southworth 25% Cotton Premium Laser Paper and Envelopes,Larry Tron,32800,19.98,Paper
Prang Drawing Pencil Set,Katrina Edelman,33824,2.78,Pens & Art Supplies
TDK 4.7GB DVD+RW,Brian DeCherney,34179,14.48,Computer Peripherals
Xerox 1962,Grace Kelly,34245,4.28,Paper
"Wilson Jones Hanging View Binder, White, 1 ",Cari Sayre,35046,7.1,Binders and Binder Accessories
Global Commerce™ Series High-Back Swivel/Tilt Chairs,Cari Sayre,35046,284.98,Chairs & Chairmats
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39  x 49 ",Cari Sayre,35046,107.53,Office Furnishings
Soundgear TeleForum DX Desktop Conference Phone,Cari Sayre,35684,96.45,Office Machines
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Ann Steele,36101,140.98,Bookcases
"IBM 80 Minute CD-R Spindle, 50/Pack",Brian DeCherney,36387,20.89,Computer Peripherals
"80 Minute CD-R Spindle, 100/Pack - Staples",Frank Merwin,36455,39.48,Computer Peripherals
Accessory6,Annie Thurman,36673,55.99,Telephones and Communication
Adams  While You Were Out  Message Pads,Annie Thurman,36704,3.14,Paper
Barrel Sharpener,Annie Thurman,36704,3.57,Pens & Art Supplies
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Frank Merwin,37218,60.97,Appliances
Xerox 1998,Frank Merwin,37218,6.48,Paper
"Fellowes Strictly Business® Drawer File, Letter/Legal Size",Craig Leslie,38311,140.85,Storage & Organization
Microsoft Natural Keyboard Elite,Emily Grady,38438,39.98,Computer Peripherals
Xerox 1923,Emily Grady,38438,6.68,Paper
"Acme Design Line 8  Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8  Cut",Kelly Williams,39301,6.84,"Scissors, Rulers and Trimmers"
Newell 31,Larry Tron,40007,4.13,Pens & Art Supplies
Canon PC940 Copier,Craig Leslie,40065,449.99,Copiers and Fax
Accessory21,Craig Leslie,40065,20.99,Telephones and Communication
Staples 4 Outlet Surge Protector,Alice McCarthy,40102,8.67,Appliances
"Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Emily Grady,40357,56.96,Appliances
Xerox 188,Frank Gastineau,41123,11.34,Paper
Model L Table or Wall-Mount Pencil Sharpener,Larry Tron,41794,17.99,Pens & Art Supplies
Newell 333,Larry Tron,41794,2.78,Pens & Art Supplies
1726 Digital Answering Machine,Larry Tron,41794,20.99,Telephones and Communication
Recycled Eldon Regeneration Jumbo File,Frank Merwin,42725,12.28,Storage & Organization
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2 , Blue",Larry Tron,43296,40.98,Binders and Binder Accessories
Xerox 1993,Grace Kelly,44294,6.48,Paper
"Tennsco Lockers, Sand",Grace Kelly,44294,20.98,Storage & Organization
SC-3160,Grace Kelly,44294,65.99,Telephones and Communication
Xerox 1996,Ann Steele,44391,6.48,Paper
Xerox 216,Brian DeCherney,47456,6.48,Paper
DAX Wood Document Frame.,Frank Merwin,47778,13.73,Office Furnishings
Prang Drawing Pencil Set,Frank Merwin,47974,2.78,Pens & Art Supplies
Xerox 216,Frank Merwin,48486,6.48,Paper
Xerox 204,Craig Carroll,48775,6.48,Paper
Ibico Presentation Index for Binding Systems,Ann Steele,49218,3.98,Binders and Binder Accessories
Ibico Covers for Plastic or Wire Binding Elements,Brian DeCherney,49442,11.5,Binders and Binder Accessories
Avery 507,Frank Merwin,50625,2.88,Labels
Xerox 1996,Larry Tron,50849,6.48,Paper
Xerox 1937,Craig Carroll,51557,48.04,Paper
12 Colored Short Pencils,Craig Carroll,51557,2.6,Pens & Art Supplies
"Bravo II™ Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Ann Steele,52870,3.25,Appliances
Xerox 1938,Larry Tron,52897,47.9,Paper
Honeywell Quietcare HEPA Air Cleaner,Kelly Williams,53798,78.65,Appliances
"Global High-Back Leather Tilter, Burgundy",Kelly Williams,53798,122.99,Chairs & Chairmats
"Sauder Forest Hills Library, Woodland Oak Finish",Alice McCarthy,54051,140.98,Bookcases
Avery 491,Alice McCarthy,54051,4.13,Labels
Iceberg OfficeWorks 42  Round Tables,Frank Gastineau,54116,150.98,Tables
Xerox 1991,Larry Tron,55459,22.84,Paper
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Harold Pawlan,56582,105.29,Office Furnishings
Hon iLevel™ Computer Training Table,Harold Pawlan,56582,31.76,Tables
Xerox 1949,Grace Kelly,57121,4.98,Paper
T65,Grace Kelly,57121,195.99,Telephones and Communication
"Memorex 4.7GB DVD-RAM, 3/Pack",Kelly Williams,58657,31.78,Computer Peripherals
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Frank Merwin,59170,5.34,Binders and Binder Accessories
Deflect-o Glass Clear Studded Chair Mats,Frank Merwin,59170,62.18,Office Furnishings
Eldon Econocleat® Chair Mats for Low Pile Carpets,Frank Merwin,59170,41.47,Office Furnishings
Polycom ViewStation™ Adapter H323 Videoconferencing Unit,Frank Merwin,59170,1938.02,Office Machines
Hewlett-Packard 2600DN Business Color Inkjet Printer,Annie Thurman,59297,119.99,Office Machines
Kleencut® Forged Office Shears by Acme United Corporation,Ruben Dartt,6,2.08,"Scissors, Rulers and Trimmers"
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39  x 49 ",Liz Pelletier,32,107.53,Office Furnishings
KI Conference Tables,Liz Pelletier,32,70.89,Tables
Bell Sonecor JB700 Caller ID,Liz Pelletier,32,7.99,Telephones and Communication
Xerox 190,Tony Sayre,420,4.98,Paper
Xerox 1950,Tony Sayre,420,5.78,Paper
DIXON Ticonderoga® Erasable Checking Pencils,Roy Phan,1857,5.58,Pens & Art Supplies
Okidata Pacemark 4410N Wide Format Dot Matrix Printer,Clay Cheatham,2247,3502.14,Office Machines
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Yoseph Carroll,2882,160.98,Chairs & Chairmats
"Imation Printable White 80 Minute CD-R Spindle, 50/Pack",Yoseph Carroll,2882,40.98,Computer Peripherals
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Raymond Book,3297,3.75,Labels
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2  x 11 ",Tony Sayre,3655,15.99,Binders and Binder Accessories
Timeport L7089,Tony Sayre,3655,125.99,Telephones and Communication
6160,Alan Dominguez,3746,115.99,Telephones and Communication
Xerox 1903,Alan Dominguez,3746,5.98,Paper
Hoover WindTunnel™ Plus Canister Vacuum,Stephanie Phelps,3845,363.25,Appliances
12-1/2 Diameter Round Wall Clock,Stephanie Phelps,3845,19.98,Office Furnishings
Document Clip Frames,Stephanie Phelps,3845,8.34,Office Furnishings
StarTAC 3000,Yoseph Carroll,4514,125.99,Telephones and Communication
Deflect-O® Glasstique™ Clear Desk Accessories,Alan Dominguez,4672,7.7,Office Furnishings
Iris Project Case,Adrian Hane,4705,7.98,Storage & Organization
Xerox 210,Tony Sayre,4805,6.48,Paper
